,10-Year Breakeven Inflation Rate,5-Year Breakeven Inflation Rate,Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity,Market Yield on U.S. Treasury Securities at 5-Year Constant Maturity,Market Yield on U.S. Treasury Securities at 2-Year Constant Maturity,Moodys Seasoned Aaa Corporate Bond Yield,Moodys Seasoned Baa Corporate Bond Yield,Unemployment Rate,S&P/Case-Shiller U.S. National Home Price Index,Export Price Index (End Use),Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Median Consumer Price Index,Personal Consumption Expenditures,Total Public Construction Spending: Highway and Street in the United States,Total Private Construction Spending: Commercial in the United States,Population,Reserves of Depository Institutions: Total,Producer Price Index by Commodity: All Commodities,Real Disposable Personal Income,Personal Saving Rate,M1,M2,Real Disposable Personal Income: Per Capita,University of Michigan: Consumer Sentiment,S&P/Case-Shiller 20-City Composite Home Price Index,Total Vehicle Sales,Equity Market Volatility Tracker: Overall,Industrial Production: Total Index,Total Reserves excluding Gold for United States,Leading Indicators OECD: Reference series: Gross Domestic Product (GDP): Normalised for the United States,Global Economic Policy Uncertainty Index: PPP-Adjusted GDP,U.S. Dollars to Euro Spot Exchange Rate,U.S. Dollars to U.K. Pound Sterling Spot Exchange Rate,"Securities in Bank Credit, All Commercial Banks","Consumer Loans, All Commercial Banks","Total Assets, All Commercial Banks","Bank Credit, All Commercial Banks","Trade Balance: Goods and Services, Balance of Payments Basis",Brave-Butters-Kelley Real Gross Domestic Product,Index of Global Real Economic Activity,Passenger Car Registrations in United States
2021-05-03,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-04,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-05,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-06,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-07,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-08,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-09,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-10,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-11,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-12,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-13,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-14,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-15,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-16,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-17,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-18,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-19,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-20,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-21,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-22,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-23,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-24,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-25,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-26,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-27,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-28,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-29,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-30,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-05-31,2.47,2.65,1.62,0.82,0.16,2.96,3.62,5.8,255.50099999999998,139.0,268.599,3.59019900416062,15624.4,97968.0,2.2,332008.0,3872.4,224.9,15669.5,10.4,19259.0,20417.7,47196.0,82.9,262.072073084842,17.392,19.78528,99.9226,130769007800.704,99.1439858759858,196.7560867,1.2146,1.4084,5182.9647,12.0,5.4,9.7,-66633.0,5.084298574976765,61.981526,52.2107740535773
2021-06-01,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-02,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-03,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-04,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-05,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-06,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-07,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-08,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-09,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-10,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-11,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-12,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-13,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-14,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-15,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-16,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-17,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-18,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-19,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-20,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-21,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-22,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-23,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-24,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-25,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-26,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-27,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-28,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-29,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-06-30,2.34,2.46,1.52,0.84,0.2,2.79,3.44,5.9,261.232,140.6,270.955,3.99408215067745,15802.0,94926.0,0.8,332092.0,3848.1,228.9,15603.3,9.5,19318.8,20458.9,46985.0,85.5,266.694537723837,15.948,21.95214,100.4704,129143844098.008,99.3100937369304,187.0328145,1.2048,1.4025,5254.4912,11.1,3.2,4.6,-71357.0,1.9021722008315451,60.151999,48.5131612833393
2021-07-01,2.33,2.5,1.32,0.76,0.22,2.57,3.24,5.4,265.575,142.1,272.184,2.76449822278044,15814.9,98346.0,1.9,332192.0,3943.9,231.85,15735.2,10.5,19497.1,20620.0,47368.0,81.2,270.697137457859,15.104,16.62349,101.1676,129513902616.191,99.4855888781561,206.8874179,1.1821,1.3808,5299.2169,11.0,14.9,6.2,-69382.0,0.5917389190430606,68.233359,46.4146553483771
2021-07-02,2.33,2.5,1.32,0.76,0.22,2.57,3.24,5.4,265.575,142.1,272.184,2.76449822278044,15814.9,98346.0,1.9,332192.0,3943.9,231.85,15735.2,10.5,19497.1,20620.0,47368.0,81.2,270.697137457859,15.104,16.62349,101.1676,129513902616.191,99.4855888781561,206.8874179,1.1821,1.3808,5299.2169,11.0,14.9,6.2,-69382.0,0.5917389190430606,68.233359,46.4146553483771
